log level: INFO
Words to send: 2689
connecting...
will reset reader state on connect
will start inventory on connect
using antennas: (1,)
Read EPC: 133703026dd879, 4
Read EPC: 133703026dd879, 4
Read EPC: 133703026dd879, 4
Read EPC: 133703026dd879, 4
Read EPC: 133703026dd879, 4
Read EPC: 133703026dd879, 4
Read EPC: 133703026dd879, 4
Read EPC: 133703026dd879, 4
Read EPC: 133703026dd879, 1
Read EPC: 133703026dd879, 4
Read EPC: 133703026dd879, 4
Read EPC: 133703026dd879, 4
Read EPC: 133703026dd879, 4
Read EPC: 133703026dda6b, 4
Next block: 03026ddc5f(1015/2689) --- Time elapsed: 262.554 secs
Read EPC: 133703026dda6b, 4
Read EPC: 133703026dda6b, 4
Read EPC: 133703026dda6b, 4
Read EPC: 133703026dda6b, 4
Read EPC: 133703026dda6b, 4
Read EPC: 133703026dda6b, 4
Read EPC: 133703026dda6b, 4
Read EPC: 133703026dda6b, 4
Read EPC: 133703026dda6b, 2
Read EPC: 133703026dda6b, 0
Read EPC: 133703026dda6b, 4
Read EPC: 133703026dda6b, 4
Read EPC: 133703026dda6b, 4
Read EPC: 133703026dda6b, 4
Read EPC: 133703026ddc5f, 2
Next block: 03026dde6e(1016/2689) --- Time elapsed: 262.824 secs
Read EPC: 133703026ddc5f, 4
Read EPC: 133703026ddc5f, 2
Read EPC: 133703026ddc5f, 4
Read EPC: 133703026ddc5f, 4
Read EPC: 133703026ddc5f, 4
Read EPC: 133703026ddc5f, 1
Read EPC: 133703026ddc5f, 4
Read EPC: 133703026ddc5f, 1
Read EPC: 133703026ddc5f, 4
Read EPC: 133703026ddc5f, 4
Read EPC: 133703026ddc5f, 4
Read EPC: 133703026dde6e, 4
Next block: 03026de0e1(1017/2689) --- Time elapsed: 263.074 secs
Read EPC: 133703026dde6e, 4
Read EPC: 133703026dde6e, 4
Read EPC: 133703026dde6e, 4
Read EPC: 133703026dde6e, 4
Read EPC: 133703026dde6e, 4
Read EPC: 133703026dde6e, 4
Read EPC: 133703026dde6e, 4
Read EPC: 133703026dde6e, 4
Read EPC: 133703026dde6e, 4
Read EPC: 133703026dde6e, 3
Read EPC: 133703026dde6e, 4
Read EPC: 133703026dde6e, 3
Read EPC: 133703026dde6e, 4
Read EPC: 133703026dde6e, 4
Read EPC: 133703026de0e1, 4
Next block: 03026de26d(1018/2689) --- Time elapsed: 263.344 secs
Read EPC: 133703026de0e1, 4
Read EPC: 133703026de0e1, 4
Read EPC: 133703026de0e1, 4
Read EPC: 133703026de0e1, 4
Read EPC: 133703026de0e1, 4
Read EPC: 133703026de0e1, 4
Read EPC: 133703026de0e1, 4
Read EPC: 133703026de0e1, 4
Read EPC: 133703026de0e1, 4
Read EPC: 133703026de0e1, 4
Read EPC: 133703026de0e1, 4
Read EPC: 133703026de0e1, 4
Read EPC: 133703026de0e1, 4
Read EPC: 133703026de0e1, 4
Read EPC: 133703026de26d, 4
Next block: 03026de4d4(1019/2689) --- Time elapsed: 263.593 secs
Read EPC: 133703026de26d, 3
Read EPC: 133703026de26d, 4
Read EPC: 133703026de26d, 4
Read EPC: 133703026de26d, 3
Read EPC: 133703026de26d, 4
Read EPC: 133703026de26d, 4
Read EPC: 133703026de26d, 4
Read EPC: 133703026de26d, 4
Read EPC: 133703026de26d, 4
Read EPC: 133703026de26d, 4
Read EPC: 133703026de26d, 4
Read EPC: 133703026de26d, 2
Read EPC: 133703026de26d, 2
Read EPC: 133703026de26d, 4
Read EPC: 133703026de4d4, 4
Next block: 03026de6a8(1020/2689) --- Time elapsed: 263.870 secs
Read EPC: 133703026de4d4, 4
Read EPC: 133703026de4d4, 4
Read EPC: 133703026de4d4, 4
Read EPC: 133703026de4d4, 4
Read EPC: 133703026de4d4, 4
Read EPC: 133703026de4d4, 4
Read EPC: 133703026de4d4, 4
Read EPC: 133703026de4d4, 4
Read EPC: 133703026de4d4, 4
Read EPC: 133703026de4d4, 1
Read EPC: 133703026de4d4, 4
Read EPC: 133703026de4d4, 4
Read EPC: 133703026de4d4, 0
Read EPC: 133703026de4d4, 4
Read EPC: 133703026de6a8, 4
Next block: 03026de8f8(1021/2689) --- Time elapsed: 264.110 secs
Read EPC: 133703026de6a8, 4
Read EPC: 133703026de6a8, 4
Read EPC: 133703026de6a8, 0
Read EPC: 133703026de6a8, 0
Read EPC: 133703026de6a8, 4
Read EPC: 133703026de6a8, 4
Read EPC: 133703026de6a8, 4
Read EPC: 133703026de6a8, 4
Read EPC: 133703026de6a8, 4
Read EPC: 133703026de6a8, 4
Read EPC: 133703026de8f8, 4
Next block: 03026dea1d(1022/2689) --- Time elapsed: 264.364 secs
Read EPC: 133703026de8f8, 4
Read EPC: 133703026de8f8, 4
Read EPC: 133703026de8f8, 4
Read EPC: 133703026de8f8, 4
Read EPC: 133703026de8f8, 4
Read EPC: 133703026de8f8, 4
Read EPC: 133703026de8f8, 4
Read EPC: 133703026de8f8, 4
Read EPC: 133703026de8f8, 0
Read EPC: 133703026de8f8, 4
Read EPC: 133703026de8f8, 4
Read EPC: 133703026de8f8, 4
Read EPC: 133703026de8f8, 4
Read EPC: 133703026de8f8, 4
Read EPC: 133703026dea1d, 4
Next block: 03026dec4f(1023/2689) --- Time elapsed: 264.614 secs
Read EPC: 133703026dea1d, 4
Read EPC: 133703026dea1d, 4
Read EPC: 133703026dea1d, 4
Read EPC: 133703026dea1d, 4
Read EPC: 133703026dea1d, 1
Read EPC: 133703026dea1d, 4
Read EPC: 133703026dea1d, 4
Read EPC: 133703026dea1d, 4
Read EPC: 133703026dea1d, 4
Read EPC: 133703026dea1d, 4
Read EPC: 133703026dea1d, 4
Read EPC: 133703026dea1d, 4
Read EPC: 133703026dea1d, 4
Read EPC: 133703026dea1d, 4
Read EPC: 133703026dec4f, 1
Next block: 03026dee8c(1024/2689) --- Time elapsed: 264.884 secs
Read EPC: 133703026dec4f, 4
Read EPC: 133703026dec4f, 4
Read EPC: 133703026dec4f, 4
Read EPC: 133703026dec4f, 4
Read EPC: 133703026dec4f, 4
Read EPC: 133703026dec4f, 4
Read EPC: 133703026dec4f, 4
Read EPC: 133703026dec4f, 4
Read EPC: 133703026dec4f, 4
Read EPC: 133703026dec4f, 4
Read EPC: 133703026dec4f, 4
Read EPC: 133703026dec4f, 4
Read EPC: 133703026dec4f, 0
Read EPC: 133703026dec4f, 1
Read EPC: 133703026dec4f, 4
Read EPC: 133703026dee8c, 4
Next block: 03026df003(1025/2689) --- Time elapsed: 265.140 secs
Read EPC: 133703026dee8c, 3
Read EPC: 133703026dee8c, 4
Read EPC: 133703026dee8c, 4
Read EPC: 133703026dee8c, 0
Read EPC: 133703026dee8c, 4
Read EPC: 133703026dee8c, 4
Read EPC: 133703026dee8c, 4
Read EPC: 133703026dee8c, 4
Read EPC: 133703026dee8c, 4
Read EPC: 133703026dee8c, 4
Read EPC: 133703026dee8c, 0
Read EPC: 133703026dee8c, 4
Read EPC: 133703026df003, 4
Next block: 03026df249(1026/2689) --- Time elapsed: 265.399 secs
Read EPC: 133703026df003, 2
Read EPC: 133703026df003, 2
Read EPC: 133703026df003, 4
Read EPC: 133703026df003, 3
Read EPC: 133703026df003, 4
Read EPC: 133703026df003, 4
Read EPC: 133703026df003, 1
Read EPC: 133703026df003, 4
Read EPC: 133703026df249, 4
Next block: 03026df4e0(1027/2689) --- Time elapsed: 265.654 secs
Read EPC: 133703026df249, 2
Read EPC: 133703026df249, 1
Read EPC: 133703026df249, 4
Read EPC: 133703026df249, 4
Read EPC: 133703026df249, 4
Read EPC: 133703026df249, 4
Read EPC: 133703026df249, 4
Read EPC: 133703026df249, 4
Read EPC: 133703026df249, 4
Read EPC: 133703026df249, 4
Read EPC: 133703026df249, 4
Read EPC: 133703026df249, 4
Read EPC: 133703026df249, 4
Read EPC: 133703026df249, 1
Read EPC: 133703026df249, 4
Read EPC: 133703026df4e0, 4
Next block: 03026df6a1(1028/2689) --- Time elapsed: 265.930 secs
Read EPC: 133703026df4e0, 4
Read EPC: 133703026df4e0, 4
Read EPC: 133703026df4e0, 4
Read EPC: 133703026df4e0, 4
Read EPC: 133703026df4e0, 4
Read EPC: 133703026df4e0, 4
Read EPC: 133703026df4e0, 3
Read EPC: 133703026df4e0, 4
Read EPC: 133703026df4e0, 4
Read EPC: 133703026df4e0, 4
Read EPC: 133703026df4e0, 4
Read EPC: 133703026df4e0, 4
Read EPC: 133703026df4e0, 4
Read EPC: 133703026df6a1, 4
Next block: 03026df876(1029/2689) --- Time elapsed: 266.174 secs
Read EPC: 133703026df6a1, 4
Read EPC: 133703026df6a1, 4
Read EPC: 133703026df6a1, 4
Read EPC: 133703026df6a1, 4
Read EPC: 133703026df6a1, 3
Read EPC: 133703026df6a1, 4
Read EPC: 133703026df6a1, 4
Read EPC: 133703026df6a1, 4
Read EPC: 133703026df6a1, 4
Read EPC: 133703026df6a1, 4
Read EPC: 133703026df6a1, 0
Read EPC: 133703026df6a1, 4
Read EPC: 133703026df6a1, 4
Read EPC: 133703026df6a1, 4
Read EPC: 133703026df876, 4
Next block: 03026dfa3d(1030/2689) --- Time elapsed: 266.434 secs
Read EPC: 133703026df876, 4
Read EPC: 133703026df876, 3
Read EPC: 133703026df876, 4
Read EPC: 133703026df876, 2
Read EPC: 133703026df876, 4
Read EPC: 133703026df876, 4
Read EPC: 133703026df876, 4
Read EPC: 133703026df876, 4
Read EPC: 133703026df876, 4
Read EPC: 133703026df876, 4
Read EPC: 133703026df876, 4
Read EPC: 133703026df876, 2
Read EPC: 133703026df876, 4
Read EPC: 133703026dfa3d, 4
Next block: 03026dfc84(1031/2689) --- Time elapsed: 266.684 secs
Read EPC: 133703026dfa3d, 4
Read EPC: 133703026dfa3d, 4
Read EPC: 133703026dfa3d, 4
Read EPC: 133703026dfa3d, 4
Read EPC: 133703026dfa3d, 4
Read EPC: 133703026dfa3d, 4
Read EPC: 133703026dfa3d, 4
Read EPC: 133703026dfa3d, 1
Read EPC: 133703026dfa3d, 4
Read EPC: 133703026dfa3d, 4
Read EPC: 133703026dfa3d, 4
Read EPC: 133703026dfa3d, 4
Read EPC: 133703026dfa3d, 4
Read EPC: 133703026dfa3d, 4
Read EPC: 133703026dfc84, 4
Next block: 03026dfe22(1032/2689) --- Time elapsed: 266.954 secs
Read EPC: 133703026dfc84, 4
Read EPC: 133703026dfc84, 4
Read EPC: 133703026dfc84, 4
Read EPC: 133703026dfc84, 4
Read EPC: 133703026dfc84, 4
Read EPC: 133703026dfc84, 4
Read EPC: 133703026dfc84, 4
Read EPC: 133703026dfc84, 4
Read EPC: 133703026dfc84, 4
Read EPC: 133703026dfc84, 4
Read EPC: 133703026dfc84, 4
Read EPC: 133703026dfc84, 4
Read EPC: 133703026dfc84, 4
Read EPC: 133703026dfc84, 4
Read EPC: 133703026dfe22, 2
Next block: 03026e009c(1033/2689) --- Time elapsed: 267.204 secs
Read EPC: 133703026dfe22, 4
Read EPC: 133703026dfe22, 4
Read EPC: 133703026dfe22, 4
Read EPC: 133703026dfe22, 4
Read EPC: 133703026dfe22, 4
Read EPC: 133703026dfe22, 2
Read EPC: 133703026dfe22, 4
Read EPC: 133703026dfe22, 0
Read EPC: 133703026dfe22, 4
Read EPC: 133703026dfe22, 4
Read EPC: 133703026dfe22, 4
Read EPC: 133703026dfe22, 4
Read EPC: 133703026e009c, 4
Next block: 03026e0286(1034/2689) --- Time elapsed: 267.484 secs
Read EPC: 133703026e009c, 4
Read EPC: 133703026e009c, 4
Read EPC: 133703026e009c, 4
Read EPC: 133703026e009c, 0
Read EPC: 133703026e009c, 4
Read EPC: 133703026e009c, 4
Read EPC: 133703026e009c, 4
Read EPC: 133703026e009c, 3
Read EPC: 133703026e009c, 2
Read EPC: 133703026e009c, 4
Read EPC: 133703026e009c, 4
Read EPC: 133703026e009c, 4
Read EPC: 133703026e009c, 4
Read EPC: 133703026e009c, 4
Read EPC: 133703026e0286, 4
Next block: 03026e04ec(1035/2689) --- Time elapsed: 267.734 secs
Read EPC: 133703026e0286, 4
Read EPC: 133703026e0286, 4
Read EPC: 133703026e0286, 4
Read EPC: 133703026e0286, 4
Read EPC: 133703026e0286, 4
Read EPC: 133703026e0286, 4
Read EPC: 133703026e0286, 4
Read EPC: 133703026e0286, 4
Read EPC: 133703026e0286, 4
Read EPC: 133703026e0286, 4
Read EPC: 133703026e0286, 4
Read EPC: 133703026e0286, 2
Read EPC: 133703026e0286, 4
Read EPC: 133703026e0286, 4
Read EPC: 133703026e04ec, 4
Next block: 03026e06a9(1036/2689) --- Time elapsed: 268.025 secs
Read EPC: 133703026e04ec, 4
Read EPC: 133703026e04ec, 4
Read EPC: 133703026e04ec, 4
Read EPC: 133703026e04ec, 4
Read EPC: 133703026e04ec, 4
Read EPC: 133703026e04ec, 4
Read EPC: 133703026e04ec, 4
Read EPC: 133703026e04ec, 0
Read EPC: 133703026e04ec, 4
Read EPC: 133703026e04ec, 4
Read EPC: 133703026e04ec, 4
Read EPC: 133703026e04ec, 4
Read EPC: 133703026e04ec, 4
Read EPC: 133703026e04ec, 4
Read EPC: 133703026e06a9, 4
Next block: 03026e08c1(1037/2689) --- Time elapsed: 268.274 secs
Read EPC: 133703026e06a9, 4
Read EPC: 133703026e06a9, 4
Read EPC: 133703026e06a9, 2
Read EPC: 133703026e06a9, 2
Read EPC: 133703026e06a9, 4
Read EPC: 133703026e06a9, 4
Read EPC: 133703026e06a9, 4
Read EPC: 133703026e06a9, 4
Read EPC: 133703026e06a9, 4
Read EPC: 133703026e06a9, 4
Read EPC: 133703026e06a9, 4
Read EPC: 133703026e06a9, 4
Read EPC: 133703026e06a9, 4
Read EPC: 133703026e06a9, 2
Read EPC: 133703026e06a9, 4
Read EPC: 133703026e08c1, 4
Next block: 03026e0a15(1038/2689) --- Time elapsed: 268.540 secs
Read EPC: 133703026e08c1, 4
Read EPC: 133703026e08c1, 4
Read EPC: 133703026e08c1, 4
Read EPC: 133703026e08c1, 4
Read EPC: 133703026e08c1, 4
Read EPC: 133703026e08c1, 4
Read EPC: 133703026e08c1, 4
Read EPC: 133703026e08c1, 4
Read EPC: 133703026e08c1, 4
Read EPC: 133703026e08c1, 4
Read EPC: 133703026e08c1, 4
Read EPC: 133703026e08c1, 4
Read EPC: 133703026e08c1, 4
Read EPC: 133703026e0a15, 4
Next block: 03026e0c9f(1039/2689) --- Time elapsed: 268.784 secs
Read EPC: 133703026e0a15, 4
Read EPC: 133703026e0a15, 4
Read EPC: 133703026e0a15, 4
Read EPC: 133703026e0a15, 4
Read EPC: 133703026e0a15, 2
Read EPC: 133703026e0a15, 4
Read EPC: 133703026e0a15, 4
Read EPC: 133703026e0a15, 4
Read EPC: 133703026e0a15, 4
Read EPC: 133703026e0a15, 4
Read EPC: 133703026e0a15, 4
Read EPC: 133703026e0a15, 0
Read EPC: 133703026e0a15, 4
Read EPC: 133703026e0a15, 4
Read EPC: 133703026e0c9f, 4
Next block: 03026e0ee0(1040/2689) --- Time elapsed: 269.044 secs
Read EPC: 133703026e0c9f, 4
Read EPC: 133703026e0c9f, 4
Read EPC: 133703026e0c9f, 4
Read EPC: 133703026e0c9f, 4
Read EPC: 133703026e0c9f, 4
Read EPC: 133703026e0c9f, 4
Read EPC: 133703026e0c9f, 4
Read EPC: 133703026e0c9f, 4
Read EPC: 133703026e0c9f, 4
Read EPC: 133703026e0c9f, 4
Read EPC: 133703026e0c9f, 4
Read EPC: 133703026e0c9f, 4
Read EPC: 133703026e0c9f, 4
Read EPC: 133703026e0c9f, 4
Read EPC: 133703026e0ee0, 4
Next block: 03026e1019(1041/2689) --- Time elapsed: 269.294 secs
Read EPC: 133703026e0ee0, 4
Read EPC: 133703026e0ee0, 4
Read EPC: 133703026e0ee0, 4
Read EPC: 133703026e0ee0, 4
Read EPC: 133703026e0ee0, 4
Read EPC: 133703026e0ee0, 4
Read EPC: 133703026e0ee0, 4
Read EPC: 133703026e0ee0, 4
Read EPC: 133703026e0ee0, 4
Read EPC: 133703026e0ee0, 4
Read EPC: 133703026e0ee0, 4
Read EPC: 133703026e0ee0, 4
Read EPC: 133703026e0ee0, 4
Read EPC: 133703026e0ee0, 4
Read EPC: 133703026e1019, 4
Next block: 03026e1224(1042/2689) --- Time elapsed: 269.564 secs
Read EPC: 133703026e1019, 4
Read EPC: 133703026e1019, 3
Read EPC: 133703026e1019, 4
Read EPC: 133703026e1019, 4
Read EPC: 133703026e1019, 4
Read EPC: 133703026e1019, 4
Read EPC: 133703026e1019, 4
Read EPC: 133703026e1019, 4
Read EPC: 133703026e1019, 0
Read EPC: 133703026e1019, 4
Read EPC: 133703026e1019, 4
Read EPC: 133703026e1019, 1
Read EPC: 133703026e1019, 4
Read EPC: 133703026e1019, 4
Read EPC: 133703026e1224, 4
Next block: 03026e1458(1043/2689) --- Time elapsed: 269.814 secs
Read EPC: 133703026e1224, 4
Read EPC: 133703026e1224, 4
Read EPC: 133703026e1224, 2
Read EPC: 133703026e1224, 4
Read EPC: 133703026e1224, 4
Read EPC: 133703026e1224, 4
Read EPC: 133703026e1224, 4
Read EPC: 133703026e1224, 4
Read EPC: 133703026e1224, 4
Read EPC: 133703026e1224, 2
Read EPC: 133703026e1224, 4
Read EPC: 133703026e1224, 4
Read EPC: 133703026e1224, 4
Read EPC: 133703026e1224, 4
Read EPC: 133703026e1458, 4
Next block: 03026e16a5(1044/2689) --- Time elapsed: 270.104 secs
Read EPC: 133703026e1458, 4
Read EPC: 133703026e1458, 4
Read EPC: 133703026e1458, 4
Read EPC: 133703026e1458, 2
Read EPC: 133703026e1458, 4
Read EPC: 133703026e1458, 4
Read EPC: 133703026e1458, 3
Read EPC: 133703026e1458, 4
Read EPC: 133703026e1458, 4
Read EPC: 133703026e1458, 4
Read EPC: 133703026e1458, 4
Read EPC: 133703026e1458, 4
Read EPC: 133703026e1458, 4
Read EPC: 133703026e1458, 4
Read EPC: 133703026e16a5, 4
Next block: 03026e1807(1045/2689) --- Time elapsed: 270.354 secs
Read EPC: 133703026e16a5, 3
Read EPC: 133703026e16a5, 0
Read EPC: 133703026e16a5, 4
Read EPC: 133703026e16a5, 4
Read EPC: 133703026e16a5, 1
Read EPC: 133703026e16a5, 4
Read EPC: 133703026e16a5, 4
Read EPC: 133703026e16a5, 4
Read EPC: 133703026e16a5, 4
Read EPC: 133703026e16a5, 4
Read EPC: 133703026e16a5, 4
Read EPC: 133703026e1807, 4
Next block: 03026e1aa9(1046/2689) --- Time elapsed: 270.614 secs
Read EPC: 133703026e1807, 4
Read EPC: 133703026e1807, 0
Read EPC: 133703026e1807, 4
Read EPC: 133703026e1807, 4
Read EPC: 133703026e1807, 4
Read EPC: 133703026e1807, 4
Read EPC: 133703026e1807, 4
Read EPC: 133703026e1807, 4
Read EPC: 133703026e1807, 4
Read EPC: 133703026e1807, 4
Read EPC: 133703026e1807, 4
Read EPC: 133703026e1807, 4
Read EPC: 133703026e1807, 4
Read EPC: 133703026e1807, 3
Read EPC: 133703026e1807, 4
Read EPC: 133703026e1aa9, 4
Next block: 03026e1cff(1047/2689) --- Time elapsed: 270.870 secs
Read EPC: 133703026e1aa9, 4
Read EPC: 133703026e1aa9, 4
Read EPC: 133703026e1aa9, 4
Read EPC: 133703026e1aa9, 4
Read EPC: 133703026e1aa9, 4
Read EPC: 133703026e1aa9, 4
Read EPC: 133703026e1aa9, 4
Read EPC: 133703026e1aa9, 2
Read EPC: 133703026e1aa9, 4
Read EPC: 133703026e1aa9, 4
Read EPC: 133703026e1aa9, 4
Read EPC: 133703026e1aa9, 4
Read EPC: 133703026e1aa9, 4
Read EPC: 133703026e1cff, 2
Next block: 03026e1ee2(1048/2689) --- Time elapsed: 271.134 secs
Read EPC: 133703026e1cff, 4
Read EPC: 133703026e1cff, 4
Read EPC: 133703026e1cff, 4
Read EPC: 133703026e1cff, 4
Read EPC: 133703026e1cff, 4
Read EPC: 133703026e1cff, 4
Read EPC: 133703026e1cff, 1
Read EPC: 133703026e1cff, 0
Read EPC: 133703026e1cff, 4
Read EPC: 133703026e1cff, 4
Read EPC: 133703026e1cff, 4
Read EPC: 133703026e1cff, 4
Read EPC: 133703026e1cff, 4
Read EPC: 133703026e1cff, 4
Read EPC: 133703026e1ee2, 4
Next block: 03026e2032(1049/2689) --- Time elapsed: 271.385 secs
Read EPC: 133703026e1ee2, 4
Read EPC: 133703026e1ee2, 4
Read EPC: 133703026e1ee2, 4
Read EPC: 133703026e1ee2, 3
Read EPC: 133703026e1ee2, 4
Read EPC: 133703026e1ee2, 4
Read EPC: 133703026e1ee2, 4
Read EPC: 133703026e1ee2, 4
Read EPC: 133703026e1ee2, 4
Read EPC: 133703026e1ee2, 4
Read EPC: 133703026e1ee2, 4
Read EPC: 133703026e1ee2, 4
Read EPC: 133703026e1ee2, 4
Read EPC: 133703026e1ee2, 4
Read EPC: 133703026e2032, 4
Next block: 03026e2217(1050/2689) --- Time elapsed: 271.644 secs
Read EPC: 133703026e2032, 3
Read EPC: 133703026e2032, 4
Read EPC: 133703026e2032, 3
Read EPC: 133703026e2032, 4
Read EPC: 133703026e2032, 4
Read EPC: 133703026e2032, 4
Read EPC: 133703026e2032, 4
Read EPC: 133703026e2032, 4
Read EPC: 133703026e2032, 4
Read EPC: 133703026e2032, 4
Read EPC: 133703026e2032, 4
Read EPC: 133703026e2032, 4
Read EPC: 133703026e2032, 4
Read EPC: 133703026e2217, 4
Next block: 03026e245a(1051/2689) --- Time elapsed: 271.894 secs
Read EPC: 133703026e2217, 4
Read EPC: 133703026e2217, 2
Read EPC: 133703026e2217, 4
Read EPC: 133703026e2217, 4
Read EPC: 133703026e2217, 4
Read EPC: 133703026e2217, 4
Read EPC: 133703026e2217, 4
Read EPC: 133703026e2217, 4
Read EPC: 133703026e2217, 4
Read EPC: 133703026e2217, 4
Read EPC: 133703026e2217, 1
Read EPC: 133703026e2217, 4
Read EPC: 133703026e2217, 4
Read EPC: 133703026e2217, 4
Read EPC: 133703026e245a, 4
Next block: 03026e2601(1052/2689) --- Time elapsed: 272.154 secs
Read EPC: 133703026e245a, 4
Read EPC: 133703026e245a, 0
Read EPC: 133703026e245a, 4
Read EPC: 133703026e245a, 4
Read EPC: 133703026e245a, 4
Read EPC: 133703026e245a, 4
Read EPC: 133703026e245a, 4
Read EPC: 133703026e245a, 4
Read EPC: 133703026e245a, 4
Read EPC: 133703026e245a, 2
Read EPC: 133703026e245a, 4
Read EPC: 133703026e245a, 4
Read EPC: 133703026e245a, 4
Read EPC: 133703026e245a, 4
Read EPC: 133703026e2601, 4
Next block: 03026e28ac(1053/2689) --- Time elapsed: 272.404 secs
Read EPC: 133703026e2601, 4
Read EPC: 133703026e2601, 4
Read EPC: 133703026e2601, 4
Read EPC: 133703026e2601, 4
Read EPC: 133703026e2601, 1
Read EPC: 133703026e2601, 4
Read EPC: 133703026e2601, 4
Read EPC: 133703026e2601, 4
Read EPC: 133703026e2601, 4
Read EPC: 133703026e2601, 4
Read EPC: 133703026e2601, 4
Read EPC: 133703026e2601, 4
Read EPC: 133703026e2601, 4
Read EPC: 133703026e2601, 4
Read EPC: 133703026e28ac, 4
Next block: 03026e2a62(1054/2689) --- Time elapsed: 272.674 secs
Read EPC: 133703026e28ac, 4
Read EPC: 133703026e28ac, 4
Read EPC: 133703026e28ac, 4
Read EPC: 133703026e28ac, 1
Read EPC: 133703026e28ac, 4
Read EPC: 133703026e28ac, 4
Read EPC: 133703026e28ac, 4
Read EPC: 133703026e28ac, 4
Read EPC: 133703026e28ac, 4
Read EPC: 133703026e28ac, 3
Read EPC: 133703026e28ac, 4
Read EPC: 133703026e28ac, 4
Read EPC: 133703026e28ac, 4
Read EPC: 133703026e28ac, 0
Read EPC: 133703026e28ac, 4
Read EPC: 133703026e2a62, 4
Next block: 03026e2cb7(1055/2689) --- Time elapsed: 272.931 secs
Read EPC: 133703026e2a62, 4
Read EPC: 133703026e2a62, 4
Read EPC: 133703026e2a62, 4
Read EPC: 133703026e2a62, 0
Read EPC: 133703026e2a62, 4
Read EPC: 133703026e2a62, 4
Read EPC: 133703026e2a62, 4
Read EPC: 133703026e2a62, 4
Read EPC: 133703026e2a62, 4
Read EPC: 133703026e2a62, 4
Read EPC: 133703026e2a62, 4
Read EPC: 133703026e2a62, 4
Read EPC: 133703026e2a62, 4
Read EPC: 133703026e2cb7, 4
Next block: 03026e2ec9(1056/2689) --- Time elapsed: 273.194 secs
Read EPC: 133703026e2cb7, 4
Read EPC: 133703026e2cb7, 4
Read EPC: 133703026e2cb7, 2
Read EPC: 133703026e2cb7, 4
Read EPC: 133703026e2cb7, 3
Read EPC: 133703026e2cb7, 4
Read EPC: 133703026e2cb7, 4
Read EPC: 133703026e2cb7, 4
Read EPC: 133703026e2cb7, 4
Read EPC: 133703026e2cb7, 4
Read EPC: 133703026e2cb7, 4
Read EPC: 133703026e2cb7, 4
Read EPC: 133703026e2cb7, 4
Read EPC: 133703026e2cb7, 4
Read EPC: 133703026e2ec9, 4
Next block: 03026e3041(1057/2689) --- Time elapsed: 273.444 secs
Read EPC: 133703026e2ec9, 3
Read EPC: 133703026e2ec9, 4
Read EPC: 133703026e2ec9, 1
Read EPC: 133703026e2ec9, 0
Read EPC: 133703026e2ec9, 4
Read EPC: 133703026e2ec9, 4
Read EPC: 133703026e2ec9, 3
Read EPC: 133703026e2ec9, 0
Read EPC: 133703026e2ec9, 4
Read EPC: 133703026e3041, 4
Next block: 03026e32d6(1058/2689) --- Time elapsed: 273.710 secs
Read EPC: 133703026e3041, 4
Read EPC: 133703026e3041, 4
Read EPC: 133703026e3041, 4
Read EPC: 133703026e3041, 4
Read EPC: 133703026e3041, 4
Read EPC: 133703026e3041, 4
Read EPC: 133703026e3041, 4
Read EPC: 133703026e3041, 4
Read EPC: 133703026e3041, 4
Read EPC: 133703026e3041, 4
Read EPC: 133703026e3041, 0
Read EPC: 133703026e3041, 4
Read EPC: 133703026e3041, 4
Read EPC: 133703026e32d6, 4
Next block: 03026e3445(1059/2689) --- Time elapsed: 273.955 secs
Read EPC: 133703026e32d6, 4
Read EPC: 133703026e32d6, 4
Read EPC: 133703026e32d6, 4
Read EPC: 133703026e32d6, 4
Read EPC: 133703026e32d6, 4
Read EPC: 133703026e32d6, 4
Read EPC: 133703026e32d6, 4
Read EPC: 133703026e32d6, 4
Read EPC: 133703026e32d6, 4
Read EPC: 133703026e32d6, 4
Read EPC: 133703026e32d6, 4
Read EPC: 133703026e32d6, 4
Read EPC: 133703026e32d6, 0
Read EPC: 133703026e32d6, 4
Read EPC: 133703026e3445, 4
Next block: 03026e3648(1060/2689) --- Time elapsed: 274.254 secs
Read EPC: 133703026e3445, 4
Read EPC: 133703026e3445, 4
Read EPC: 133703026e3445, 4
Read EPC: 133703026e3445, 4
Read EPC: 133703026e3445, 4
Read EPC: 133703026e3445, 4
Read EPC: 133703026e3445, 4
Read EPC: 133703026e3445, 4
Read EPC: 133703026e3445, 4
Read EPC: 133703026e3445, 4
Read EPC: 133703026e3445, 4
Read EPC: 133703026e3445, 3
Read EPC: 133703026e3445, 4
Read EPC: 133703026e3445, 4
Read EPC: 133703026e3648, 2
Next block: 03026e38d7(1061/2689) --- Time elapsed: 274.504 secs
Read EPC: 133703026e3648, 4
Read EPC: 133703026e3648, 4
Read EPC: 133703026e3648, 4
Read EPC: 133703026e3648, 0
Read EPC: 133703026e3648, 4
Read EPC: 133703026e3648, 4
Read EPC: 133703026e3648, 4
Read EPC: 133703026e3648, 4
Read EPC: 133703026e3648, 4
Read EPC: 133703026e3648, 3
Read EPC: 133703026e3648, 4
Read EPC: 133703026e3648, 2
Read EPC: 133703026e3648, 4
Read EPC: 133703026e38d7, 4
Next block: 03026e3a9a(1062/2689) --- Time elapsed: 274.770 secs
Read EPC: 133703026e38d7, 4
